"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:06:28.2299433 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\Windows PE x86 x64-x86_en-us.msi","SUCCESS","Offset: 0, Length: 262,144, Priority: Normal"
"1:06:28.2301891 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\Windows PE x86 x64-x86_en-us.msi","SUCCESS","Offset: 262,144, Length: 262,144"
"1:06:28.2303302 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\Windows PE x86 x64-x86_en-us.msi","SUCCESS","Offset: 524,288, Length: 229,376"
"1:06:28.2390306 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 0, Length: 1,048,576, Priority: Normal"
"1:06:28.2397468 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 1,048,576, Length: 1,048,576"
"1:06:28.2404233 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 2,097,152, Length: 1,048,576"
"1:06:28.2411516 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 3,145,728, Length: 1,048,576"
"1:06:28.2418370 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 4,194,304, Length: 1,048,576"
"1:06:28.2426456 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 5,242,880, Length: 1,048,576"
"1:06:28.2434484 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 6,291,456, Length: 1,048,576"
"1:06:28.2441361 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 7,340,032, Length: 1,048,576"
"1:06:28.2447920 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 8,388,608, Length: 1,048,576"
"1:06:28.2454226 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 9,437,184, Length: 1,048,576"
"1:06:28.2461129 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 10,485,760, Length: 1,048,576"
"1:06:28.2467635 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 11,534,336, Length: 1,048,576"
"1:06:28.2473932 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 12,582,912, Length: 1,048,576"
"1:06:28.2481268 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 13,631,488, Length: 1,048,576"
"1:06:28.2487837 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 14,680,064, Length: 1,048,576"
"1:06:28.2494245 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 15,728,640, Length: 1,048,576"
"1:06:28.2501086 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 16,777,216, Length: 1,048,576"
"1:06:28.2507637 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 17,825,792, Length: 1,048,576"
"1:06:28.2514005 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 18,874,368, Length: 1,048,576"
"1:06:28.2520890 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 19,922,944, Length: 1,048,576"
"1:06:28.2528619 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 20,971,520, Length: 1,048,576"
"1:06:28.2535674 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 22,020,096, Length: 1,048,576"
"1:06:28.2542734 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 23,068,672, Length: 1,048,576"
"1:06:28.2549816 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 24,117,248, Length: 1,048,576"
"1:06:28.2556777 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 25,165,824, Length: 1,048,576"
"1:06:28.2563368 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 26,214,400, Length: 1,048,576"
"1:06:28.2569848 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 27,262,976, Length: 1,048,576"
"1:06:28.2576921 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 28,311,552, Length: 1,048,576"
"1:06:28.2583471 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 29,360,128, Length: 1,048,576"
"1:06:28.2590027 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 30,408,704, Length: 1,048,576"
"1:06:28.2597492 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 31,457,280, Length: 1,048,576"
"1:06:28.2604583 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 32,505,856, Length: 1,048,576"
"1:06:28.2613548 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 33,554,432, Length: 1,048,576"
"1:06:28.2622192 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 34,603,008, Length: 1,048,576"
"1:06:28.2628935 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 35,651,584, Length: 1,048,576"
"1:06:28.2635298 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 36,700,160, Length: 1,048,576"
"1:06:28.2641635 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 37,748,736, Length: 1,048,576"
"1:06:28.2648034 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 38,797,312, Length: 1,048,576"
"1:06:28.2654197 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 39,845,888, Length: 1,048,576"
"1:06:28.2660417 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 40,894,464, Length: 1,048,576"
"1:06:28.2666910 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 41,943,040, Length: 1,048,576"
"1:06:28.2675433 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 42,991,616, Length: 1,048,576"
"1:06:28.2682680 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 44,040,192, Length: 1,048,576"
"1:06:28.2689160 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 45,088,768, Length: 1,048,576"
"1:06:28.2695407 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 46,137,344, Length: 1,048,576"
"1:06:28.2701842 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 47,185,920, Length: 1,048,576"
"1:06:28.2708134 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 48,234,496, Length: 1,048,576"
"1:06:28.2714337 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 49,283,072, Length: 1,048,576"
"1:06:28.2720714 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 50,331,648, Length: 1,048,576"
"1:06:28.2727024 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 51,380,224, Length: 1,048,576"
"1:06:28.2733226 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 52,428,800, Length: 1,048,576"
"1:06:28.2739429 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 53,477,376, Length: 1,048,576"
"1:06:28.2745886 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 54,525,952, Length: 1,048,576"
"1:06:28.2752044 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 55,574,528, Length: 1,048,576"
"1:06:28.2758631 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 56,623,104, Length: 1,048,576"
"1:06:28.2765012 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 57,671,680, Length: 1,048,576"
"1:06:28.2771541 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 58,720,256, Length: 1,048,576"
"1:06:28.2777784 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 59,768,832, Length: 1,048,576"
"1:06:28.2783875 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 60,817,408, Length: 1,048,576"
"1:06:28.2790127 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 61,865,984, Length: 1,048,576"
"1:06:28.2796334 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 62,914,560, Length: 1,048,576"
"1:06:28.2802528 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 63,963,136, Length: 1,048,576"
"1:06:28.2808700 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 65,011,712, Length: 1,048,576"
"1:06:28.2814889 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 66,060,288, Length: 1,048,576"
"1:06:28.2821110 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 67,108,864, Length: 1,048,576"
"1:06:28.2827263 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 68,157,440, Length: 1,048,576"
"1:06:28.2835041 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 69,206,016, Length: 1,048,576"
"1:06:28.2841574 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 70,254,592, Length: 1,048,576"
"1:06:28.2847715 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 71,303,168, Length: 1,048,576"
"1:06:28.2853958 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 72,351,744, Length: 1,048,576"
"1:06:28.2860089 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 73,400,320, Length: 1,048,576"
"1:06:28.2866377 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 74,448,896, Length: 1,048,576"
"1:06:28.2873039 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 75,497,472, Length: 1,048,576"
"1:06:28.2879340 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 76,546,048, Length: 1,048,576"
"1:06:28.2885650 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 77,594,624, Length: 1,048,576"
"1:06:28.2891906 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 78,643,200, Length: 1,048,576"
"1:06:28.2899077 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 79,691,776, Length: 1,048,576"
"1:06:28.2905588 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 80,740,352, Length: 1,048,576"
"1:06:28.2912010 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 81,788,928, Length: 1,048,576"
"1:06:28.2918270 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 82,837,504, Length: 1,048,576"
"1:06:28.2925651 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 83,886,080, Length: 1,048,576"
"1:06:28.2932242 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 84,934,656, Length: 1,048,576"
"1:06:28.2939016 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 85,983,232, Length: 1,048,576"
"1:06:28.2946241 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 87,031,808, Length: 1,048,576"
"1:06:28.2954545 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 88,080,384, Length: 1,048,576"
"1:06:28.2961699 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 89,128,960, Length: 1,048,576"
"1:06:28.2967960 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 90,177,536, Length: 1,048,576"
"1:06:28.2974372 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 91,226,112, Length: 1,048,576"
"1:06:28.2980825 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 92,274,688, Length: 1,048,576"
"1:06:28.2988491 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 93,323,264, Length: 1,048,576"
"1:06:28.2995301 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 94,371,840, Length: 1,048,576"
"1:06:28.3002057 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 95,420,416, Length: 1,048,576"
"1:06:28.3009420 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 96,468,992, Length: 1,048,576"
"1:06:28.3016422 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 97,517,568, Length: 1,048,576"
"1:06:28.3022986 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 98,566,144, Length: 1,048,576"
"1:06:28.3029421 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 99,614,720, Length: 1,048,576"
"1:06:28.3036043 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 100,663,296, Length: 1,048,576"
"1:06:28.3043201 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 101,711,872, Length: 1,048,576"
"1:06:28.3049783 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 102,760,448, Length: 1,048,576"
"1:06:28.3056258 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 103,809,024, Length: 1,048,576"
"1:06:28.3062528 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 104,857,600, Length: 1,048,576"
"1:06:28.3068793 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 105,906,176, Length: 1,048,576"
"1:06:28.3075058 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 106,954,752, Length: 1,048,576"
"1:06:28.3081368 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 108,003,328, Length: 1,048,576"
"1:06:28.3087785 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 109,051,904, Length: 1,048,576"
"1:06:28.3094305 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 110,100,480, Length: 1,048,576"
"1:06:28.3101172 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 111,149,056, Length: 1,048,576"
"1:06:28.3107513 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 112,197,632, Length: 1,048,576"
"1:06:28.3113828 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 113,246,208, Length: 1,048,576"
"1:06:28.3120057 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 114,294,784, Length: 1,048,576"
"1:06:28.3126367 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 115,343,360, Length: 1,048,576"
"1:06:28.3132521 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 116,391,936, Length: 1,048,576"
"1:06:28.3138652 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 117,440,512, Length: 1,048,576"
"1:06:28.3144869 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 118,489,088, Length: 1,048,576"
"1:06:28.3153062 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 119,537,664, Length: 1,048,576"
"1:06:28.3159666 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 120,586,240, Length: 1,048,576"
"1:06:28.3166110 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 121,634,816, Length: 1,048,576"
"1:06:28.3172598 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 122,683,392, Length: 1,048,576"
"1:06:28.3178953 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 123,731,968, Length: 1,048,576"
"1:06:28.3185222 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 124,780,544, Length: 1,048,576"
"1:06:28.3191630 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 125,829,120, Length: 1,048,576"
"1:06:28.3197869 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 126,877,696, Length: 1,048,576"
"1:06:28.3205781 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 127,926,272, Length: 1,048,576"
"1:06:28.3212528 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 128,974,848, Length: 1,048,576"
"1:06:28.3218820 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 130,023,424, Length: 1,048,576"
"1:06:28.3225063 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 131,072,000, Length: 1,048,576"
"1:06:28.3231507 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 132,120,576, Length: 1,048,576"
"1:06:28.3237723 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 133,169,152, Length: 1,048,576"
"1:06:28.3244033 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 134,217,728, Length: 1,048,576"
"1:06:28.3250276 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 135,266,304, Length: 1,048,576"
"1:06:28.3257746 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 136,314,880, Length: 1,048,576"
"1:06:28.3264154 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 137,363,456, Length: 1,048,576"
"1:06:28.3271646 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 138,412,032, Length: 1,048,576"
"1:06:28.3279121 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 139,460,608, Length: 1,048,576"
"1:06:28.3285368 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 140,509,184, Length: 1,048,576"
"1:06:28.3292910 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 141,557,760, Length: 1,048,576"
"1:06:28.3300086 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 142,606,336, Length: 1,048,576"
"1:06:28.3309144 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 143,654,912, Length: 1,048,576"
"1:06:28.3316565 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 144,703,488, Length: 1,048,576"
"1:06:28.3322982 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 145,752,064, Length: 1,048,576"
"1:06:28.3329069 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\a32918368eba6a062aaaaf73e3618131.cab","SUCCESS","Offset: 146,800,640, Length: 1,048,576"
